"","cty_name","country_name","p_sale_count","p_sale_cost","var_dates","gross_sale"
"2732","CTY_2","AUS",18.8869348342996,67.0405357514601,2003-05-08,1266.19022999436
"2733","CTY_2","AUS",19.5204904756974,86.3337534876796,2003-05-09,1685.27721268746
"2734","CTY_2","AUS",17.132331400644,66.8420063414704,2003-05-10,1145.15940412602
"2735","CTY_2","AUS",19.0475555311423,91.5278973766463,2003-05-11,1743.38270793036
"2736","CTY_2","AUS",17.341875518905,73.2702335611591,2003-05-12,1270.64326965872
"2737","CTY_2","AUS",18.3930154866539,74.8159280999331,2003-05-13,1376.09052419045
"2738","CTY_2","AUS",18.7936294206884,93.667879672409,2003-05-14,1760.35941918489
"2739","CTY_2","AUS",18.4167980763596,73.3615394037962,2003-05-15,1351.08465777061
"2740","CTY_2","AUS",19.2378980666399,92.732658745863,2003-05-16,1783.98143640142
"2741","CTY_2","AUS",16.5578495478258,97.3105602840264,2003-05-17,1611.25361659754
"2742","CTY_2","AUS",15.9138340130448,71.5306223813933,2003-05-18,1138.32645142728
"2743","CTY_2","AUS",15.4676008503884,92.8245445291535,2003-05-19,1435.77300389605
"2744","CTY_2","AUS",15.0739729683846,98.547778968832,2003-05-20,1485.50655627052
"2745","CTY_2","AUS",19.5120665139984,95.7605014246027,2003-05-21,1868.48527321069
"2746","CTY_2","AUS",18.9802645903546,97.4051087197801,2003-05-22,1848.77473595369
"2747","CTY_2","AUS",15.3888594929595,78.3577173694572,2003-05-23,1205.83590278761
"2748","CTY_2","AUS",15.5087154521607,94.4197729766066,2003-05-24,1464.3293921518
"2749","CTY_2","AUS",15.8694604574703,68.2654634859087,2003-05-25,1083.33607340051
"2750","CTY_2","AUS",17.643390102312,95.5321777714835,2003-05-26,1685.5114797457
"2751","CTY_2","AUS",18.6765700730029,74.6616857506358,2003-05-27,1394.42420569028
"2752","CTY_2","AUS",15.5910933250561,81.5213126736158,2003-05-28,1271.00639387542
"2753","CTY_2","AUS",15.5171969602816,98.7186348859826,2003-05-29,1531.83650117592
"2754","CTY_2","AUS",17.7613173204008,74.8135989821097,2003-05-30,1328.78807140247
"2755","CTY_2","AUS",16.4525928394869,67.10977958831,2003-05-31,1104.12987911417
"2756","CTY_2","AUS",17.2022026230115,92.3990471314685,2003-06-01,1589.46713092872
"2757","CTY_2","AUS",15.5922215222381,99.0605392597243,2003-06-02,1544.57387224999
"2758","CTY_2","AUS",19.608093041461,88.1916231247154,2003-06-03,1729.26955170688
"2759","CTY_2","AUS",18.6629474896472,76.0813195542525,2003-06-04,1419.90167178408
"2760","CTY_2","AUS",17.3076523153577,98.462055740566,2003-06-05,1704.14702701309
"2761","CTY_2","AUS",18.3615721343085,67.1198801678279,2003-06-06,1232.42652134772
"2762","CTY_2","AUS",16.4424720557872,69.6126979140681,2003-06-07,1144.60484018002
"2763","CTY_2","AUS",18.31722705625,69.5673273619683,2003-06-08,1274.28053098565
"2764","CTY_2","AUS",16.8753432156518,97.373413277322,2003-06-09,1643.20976913431
"2765","CTY_2","AUS",18.3546177088283,87.5721729251882,2003-06-10,1607.35375597323
"2766","CTY_2","AUS",17.0636228146031,69.6398061743565,2003-06-11,1188.30738544129
"2767","CTY_2","AUS",18.5566011711489,78.7448261579732,2003-06-12,1461.23633330496
"2768","CTY_2","AUS",16.4053797861561,80.5444462896185,2003-06-13,1321.36223104684
"2769","CTY_2","AUS",18.6935223895125,65.2191816557758,2003-06-14,1219.17623250793
"2770","CTY_2","AUS",17.8746072691865,65.6362418318866,2003-06-15,1173.22204537032
"2771","CTY_2","AUS",15.1224799279589,77.6558897303208,2003-06-16,1174.34963373457
"2772","CTY_2","AUS",16.8134736281354,83.3839598416933,2003-06-17,1401.97400980781
"2773","CTY_2","AUS",17.2042463615071,98.3650524845929,2003-06-18,1692.29659630751
"2774","CTY_2","AUS",17.0170097635128,87.2832789334864,2003-06-19,1485.30040980255
"2775","CTY_2","AUS",17.7238608396146,77.9942485042661,2003-06-20,1382.35920677994
"2776","CTY_2","AUS",19.3159825296607,90.7032555154339,2003-06-21,1752.02249891947
"2777","CTY_2","AUS",18.8283732812852,98.2779932730785,2003-06-22,1850.41474268115
"2778","CTY_2","AUS",15.3271095408127,92.3847490274441,2003-06-23,1415.99116824412
"2779","CTY_2","AUS",15.5875898792874,73.7925477612042,2003-06-24,1150.24797064938
"2780","CTY_2","AUS",16.5489410364535,76.7436407931219,2003-06-25,1270.02598640814
"2781","CTY_2","AUS",16.5433915355243,92.2980763771501,2003-06-26,1526.92321548292
"2782","CTY_2","AUS",18.6616839736234,67.7264431870799,2003-06-27,1263.88947941485
"2783","CTY_2","AUS",15.7074567943346,77.9275793677312,2003-06-28,1224.04408600572
"2784","CTY_2","AUS",19.8878661880735,98.1228947326774,2003-06-29,1951.45500042991
"2785","CTY_2","AUS",19.2739950795658,93.9824961674819,2003-06-30,1811.41816869736
"2786","CTY_2","AUS",17.9196186608169,87.0460301220161,2003-07-01,1559.83166572451
"2787","CTY_2","AUS",19.497821269324,66.1901963066519,2003-07-02,1290.56461736857
"2788","CTY_2","AUS",15.0467227154877,77.3667897840054,2003-07-03,1164.11663326736
"2789","CTY_2","AUS",18.9227854309138,85.5886609021644,2003-07-04,1619.5758655709
"2790","CTY_2","AUS",19.539007388521,73.5701851390442,2003-07-05,1437.48839100664
"2791","CTY_2","AUS",15.553887799615,97.328160702982,2003-07-06,1513.83129131708
"2792","CTY_2","AUS",17.3291050165426,91.7136836156505,2003-07-07,1589.31605482957
"2793","CTY_2","AUS",18.3717413037084,72.0958800824801,2003-07-08,1324.52685793851
"2794","CTY_2","AUS",17.3272623040248,81.2523491904489,2003-07-09,1407.88076724112
"2795","CTY_2","AUS",19.3751027085818,98.6954129577125,2003-07-10,1912.23376292158
"2796","CTY_2","AUS",17.0054276811425,93.4847994854767,2003-07-11,1589.74899693638
"2797","CTY_2","AUS",17.8334257286042,77.1779489701893,2003-07-12,1376.34722084588
"2798","CTY_2","AUS",18.2685287308414,72.455155145484,2003-07-13,1323.64908347284
"2799","CTY_2","AUS",16.4282986475155,75.203092286773,2003-07-14,1235.45885930377
"2800","CTY_2","AUS",19.4597242539749,72.488208048644,2003-07-15,1410.60054029137
"2801","CTY_2","AUS",15.6935667223297,69.7763154106005,2003-07-16,1095.03926153458
"2802","CTY_2","AUS",17.785970706027,83.0739084007544,2003-07-17,1477.55010125099
"2803","CTY_2","AUS",16.264642131282,90.3466030240781,2003-07-18,1469.45516596363
"2804","CTY_2","AUS",15.3680308535695,93.3843264513766,2003-07-19,1435.13321014456
"2805","CTY_2","AUS",18.8132431264967,69.7982760490663,2003-07-20,1313.13193712141
"2806","CTY_2","AUS",18.0318438797258,68.2360537946061,2003-07-21,1230.42186899291
"2807","CTY_2","AUS",16.6649693262298,67.8384680276131,2003-07-22,1130.52598881859
"2808","CTY_2","AUS",19.5483180938754,77.7181112140161,2003-07-23,1519.25835966677
"2809","CTY_2","AUS",17.9501359839924,79.1992170139682,2003-07-24,1421.63671522645
"2810","CTY_2","AUS",19.7321286471561,86.8476197356591,2003-07-25,1713.68840532331
"2811","CTY_2","AUS",19.5116526936181,66.488936121345,2003-07-26,1297.30902956784
"2812","CTY_2","AUS",16.9348401937168,75.234369380062,2003-07-27,1274.08202252641
"2813","CTY_2","AUS",18.5924049746245,71.6814079065644,2003-07-28,1332.7297649501
"2814","CTY_2","AUS",19.1367352742236,80.8791638528649,2003-07-29,1547.76314785283
"2815","CTY_2","AUS",19.5691102230921,99.5145192111889,2003-07-30,1947.41059524178
"2816","CTY_2","AUS",15.6530939938966,82.6269856950711,2003-07-31,1293.3679735173
"2817","CTY_2","AUS",15.2220853837207,83.3996735964832,2003-08-01,1269.5169524601
"2818","CTY_2","AUS",19.9411693389993,72.9182317949296,2003-08-02,1454.0748081231
"2819","CTY_2","AUS",16.9473967689555,93.4968857000326,2003-08-03,1584.52881862014
"2820","CTY_2","AUS",18.5552670655306,85.8620835015969,2003-08-04,1593.19389017502
"2821","CTY_2","AUS",17.6297003845684,66.9036584832403,2003-08-05,1179.49145369102
"2822","CTY_2","AUS",16.9345063762739,96.9432928001438,2003-08-06,1641.68681006103
"2823","CTY_2","AUS",18.5928341536783,65.5725000689575,2003-08-07,1219.17861882418
"2824","CTY_2","AUS",19.4009035872295,94.363131397895,2003-08-08,1830.73001443964
"2825","CTY_2","AUS",15.6058009818662,94.455300925686,2003-08-09,1474.05062792854
"2826","CTY_2","AUS",16.8352611840237,94.6394974460825,2003-08-10,1593.28065782954
"2827","CTY_2","AUS",18.9496593177319,84.1157312920224,2003-08-11,1593.9644512457
"2828","CTY_2","AUS",16.0780011594761,71.0790722644911,2003-08-12,1142.80940628297
"2829","CTY_2","AUS",18.1036338047124,98.5651697437954,2003-08-13,1784.38773894099
"2830","CTY_2","AUS",16.8886117846705,68.8187962098094,2003-08-14,1162.25393267582
"2831","CTY_2","AUS",18.0201764998492,95.1730197638948,2003-08-15,1715.03461416902
"2832","CTY_2","AUS",17.8225913411006,88.4805485173105,2003-08-16,1576.95265786045
"2833","CTY_2","AUS",18.4722165006679,65.5148269054294,2003-08-17,1210.20406660087
"2834","CTY_2","AUS",19.0707184327766,95.9399835616234,2003-08-18,1829.64441294894
"2835","CTY_2","AUS",17.26842117263,96.3697931180755,2003-08-19,1664.15417588215
"2836","CTY_2","AUS",16.8498234753497,94.4735159802763,2003-08-20,1591.86206736328
"2837","CTY_2","AUS",19.1132951912005,70.5074991626991,2003-08-21,1347.63064468999
"2838","CTY_2","AUS",17.5631213572342,89.3229028294096,2003-08-22,1568.78898237336
"2839","CTY_2","AUS",18.7079091265332,81.5024062723178,2003-08-23,1524.73961013631
"2840","CTY_2","AUS",19.2466923908796,96.7896079340554,2003-08-24,1862.87981054061
"2841","CTY_2","AUS",17.2014985769056,86.3693250587187,2003-08-25,1485.68182208584
"2842","CTY_2","AUS",17.0295415329747,90.4434754141723,2003-08-26,1540.21092095222
"2843","CTY_2","AUS",19.2545880540274,73.8018571749143,2003-08-27,1421.02435752514
"2844","CTY_2","AUS",18.6351230600849,66.3684631063952,2003-08-28,1236.78447729638
"2845","CTY_2","AUS",18.0753512575757,72.885748118402,2003-08-29,1317.4354989113
"2846","CTY_2","AUS",18.5000053164549,68.2387454597489,2003-08-30,1262.41715379357
"2847","CTY_2","AUS",18.740864819847,82.9007844711118,2003-08-31,1553.63239523238
"2848","CTY_2","AUS",16.3092382135801,91.5071626000688,2003-09-01,1492.41211309333
"2849","CTY_2","AUS",16.3809832581319,86.4965708255442,2003-09-02,1416.89887857906
"2850","CTY_2","AUS",15.9973188582808,78.1888958480814,2003-09-03,1250.81269805866
"2851","CTY_2","AUS",19.7149799845647,66.9990557807521,2003-09-03,1320.88504370226
"2852","CTY_2","AUS",16.3557284057606,68.3763815458328,2003-09-04,1118.3455259323
"2853","CTY_2","AUS",17.4920432455838,99.0692190332292,2003-09-05,1732.92306363546
"2854","CTY_2","AUS",15.1834394095931,92.9468663262576,2003-09-06,1411.25311317628
"2855","CTY_2","AUS",19.0086861641612,97.272122667064,2003-09-07,1849.01525230001
"2856","CTY_2","AUS",17.0261228294112,99.3520639265305,2003-09-08,1691.58044376862
"2857","CTY_2","AUS",17.3006295261439,78.1525293642096,2003-09-09,1352.08795706127
"2858","CTY_2","AUS",19.6557607525028,89.8799289753032,2003-09-10,1766.65838039051
"2859","CTY_2","AUS",16.9494036282413,66.6518175209849,2003-09-11,1129.70855771906
"2860","CTY_2","AUS",18.7290818453766,66.3751272851322,2003-09-12,1243.14519142053
"2861","CTY_2","AUS",18.9180424832739,95.0180602916516,2003-09-13,1797.55570127575
"2862","CTY_2","AUS",16.0372812661808,87.7271265833662,2003-09-14,1406.90460369129
"2863","CTY_2","AUS",15.2826336480211,99.6489392545051,2003-09-15,1522.89823204051
"2864","CTY_2","AUS",16.6575691686012,71.2604896699451,2003-09-16,1187.0265356655
"2865","CTY_2","AUS",18.4190259280149,69.7148163780384,2003-09-17,1284.07901043389
"2866","CTY_2","AUS",18.8388713414315,81.2252904897137,2003-09-18,1530.19279720612
"2867","CTY_2","AUS",18.2652469573077,85.0163256554794,2003-09-19,1552.84418350022
"2868","CTY_2","AUS",19.6690199710429,97.9672877909779,2003-09-20,1926.92054006965
"2869","CTY_2","AUS",15.0175797578413,67.6187480628025,2003-09-21,1015.46994215851
"2870","CTY_2","AUS",16.8919454631396,89.5883490007604,2003-09-22,1513.32150545356
"2871","CTY_2","AUS",18.2185202557594,75.9642280935193,2003-09-23,1383.95582823491
"2872","CTY_2","AUS",15.4953630559612,86.9521334380331,2003-09-24,1347.35487611271
"2873","CTY_2","AUS",15.075317309238,91.0524811231648,2003-09-25,1372.64504472511
"2874","CTY_2","AUS",15.742825352354,87.9676784838783,2003-09-26,1384.85979902372
"2875","CTY_2","AUS",18.7265515665058,67.6528319084318,2003-09-27,1266.9042453534
"2876","CTY_2","AUS",19.263733754633,76.2809030806203,2003-09-28,1469.45500750803
"2877","CTY_2","AUS",16.6247272863984,69.8744605621602,2003-09-29,1161.64385113011
"2878","CTY_2","AUS",16.3333475438412,78.3253073322657,2003-09-30,1279.31446613607
"2879","CTY_2","AUS",16.2177372106817,77.8557890526648,2003-10-01,1262.64472718638
"2880","CTY_2","AUS",19.7812514577527,82.3317070527002,2003-10-02,1628.62420015549
"2881","CTY_2","AUS",17.4863436969463,75.4384644975164,2003-10-03,1319.14291817345
"2882","CTY_2","AUS",18.4722578770015,67.4634558382654,2003-10-04,1246.20235351814
"2883","CTY_2","AUS",19.5756595698185,82.9880155763705,2003-10-05,1624.54514129783
"2884","CTY_2","AUS",18.0446089350153,99.8405839136289,2003-10-06,1801.58429256501
"2885","CTY_2","AUS",16.313044289127,81.0900861569983,2003-10-07,1322.82616688824
"2886","CTY_2","AUS",19.5946536888368,83.7749564692727,2003-10-08,1641.54125981278
"2887","CTY_2","AUS",18.5580653930083,65.9268176613655,2003-10-09,1223.47419331255
"2888","CTY_2","AUS",15.2191429689992,66.3515487800771,2003-10-10,1009.81370709852
"2889","CTY_2","AUS",18.1675381341483,68.5982083187066,2003-10-11,1246.26056556435
"2890","CTY_2","AUS",19.2636619391851,86.6981000049575,2003-10-12,1670.12288926516
"2891","CTY_2","AUS",15.5954792967532,84.7998330650991,2003-10-13,1322.49404093488
"2892","CTY_2","AUS",19.760189516237,96.3136621806421,2003-10-14,1903.17621769232
"2893","CTY_2","AUS",15.2041992987506,89.1058739862172,2003-10-15,1354.7834667758
"2894","CTY_2","AUS",15.8529999083839,89.2980519252387,2003-10-16,1415.64200898967
"2895","CTY_2","AUS",15.1157670479733,97.8164241465111,2003-10-17,1478.57028086442
"2896","CTY_2","AUS",16.9495495327283,95.7432959914976,2003-10-18,1622.80573783455
"2897","CTY_2","AUS",18.5463857045397,90.5655578463757,2003-10-19,1679.66376736569
"2898","CTY_2","AUS",18.2787777285557,85.3499840376875,2003-10-20,1560.09338736067
"2899","CTY_2","AUS",17.4307135841809,82.3919872891926,2003-10-21,1436.15113206939
"2900","CTY_2","AUS",15.4036158137023,79.5928474707412,2003-10-22,1226.01764395791
"2901","CTY_2","AUS",19.8394220031332,90.7887402929086,2003-10-23,1801.19613180388
"2902","CTY_2","AUS",17.8013643261511,99.1964391885209,2003-10-24,1765.83195385175
"2903","CTY_2","AUS",18.5845308064017,69.8609507910279,2003-10-25,1298.33299214037
"2904","CTY_2","AUS",16.4171237801202,73.7512592017115,2003-10-26,1210.78355125422
"2905","CTY_2","AUS",19.0112645179033,65.4444409588771,2003-10-27,1244.18157829552
"2906","CTY_2","AUS",18.1460967916064,73.7843293741276,2003-10-28,1338.89758252669
"2907","CTY_2","AUS",19.5448045595549,79.325093115496,2003-10-29,1550.39344161086
"2908","CTY_2","AUS",16.9806259451434,89.5494442738919,2003-10-30,1520.60561681042
"2909","CTY_2","AUS",16.541422070004,78.6461777438922,2003-10-31,1300.91962025428
"2910","CTY_2","AUS",18.6584708152805,86.865750239247,2003-11-01,1620.78206568643
"2911","CTY_2","AUS",18.4750428423285,72.3265125536057,2003-11-02,1336.23541806408
"2912","CTY_2","AUS",17.1765008277725,81.7909908009274,2003-11-03,1404.88302119647
"2913","CTY_2","AUS",19.0375994518399,65.4885066486243,2003-11-04,1246.74395827567
"2914","CTY_2","AUS",16.528065224411,92.3807167755649,2003-11-05,1526.87451234437
"2915","CTY_2","AUS",19.5727765664924,68.0913611956756,2003-11-06,1332.73699879129
"2916","CTY_2","AUS",18.1491469475441,90.2745591136511,2003-11-07,1638.40623897841
"2917","CTY_2","AUS",18.8858212903142,98.0212832453125,2003-11-08,1851.21243801824
"2918","CTY_2","AUS",18.5857194615528,94.3333510722872,2003-11-09,1753.2531988977
"2919","CTY_2","AUS",18.3158809470478,69.7307487532101,2003-11-10,1277.1800925123
"2920","CTY_2","AUS",18.5154600034002,83.6478812867915,2003-11-11,1548.77900033476
"2921","CTY_2","AUS",15.9631792397704,82.4195902885497,2003-11-12,1315.67869264456
"2922","CTY_2","AUS",17.9903910728171,66.4859815221024,2003-11-13,1196.10880844272
"2923","CTY_2","AUS",18.8358526094817,78.0152962850803,2003-11-14,1469.48462211081
"2924","CTY_2","AUS",16.1818796594162,87.5276701099705,2003-11-15,1416.36222458862
"2925","CTY_2","AUS",18.4577803127468,98.7982440152578,2003-11-16,1823.59628331878
"2926","CTY_2","AUS",15.4611953883432,85.7919158377824,2003-11-17,1326.44557350825
"2927","CTY_2","AUS",18.685206201626,84.760917492446,2003-11-18,1583.77522118536
"2928","CTY_2","AUS",19.7234053572174,71.6540215017251,2003-11-19,1413.2613115533
"2929","CTY_2","AUS",18.3204382588156,99.6659325812873,2003-11-20,1825.92356436275
"2930","CTY_2","AUS",18.3370778732933,76.061976925123,2003-11-21,1394.75439407262
"2931","CTY_2","AUS",17.1001083718147,95.1852056328463,2003-11-22,1627.67733171514
"2932","CTY_2","AUS",15.6898346124217,94.7147878201795,2003-11-23,1486.05935624923
"2933","CTY_2","AUS",17.3468255682383,67.2028479327029,2003-11-24,1165.75608077744
"2934","CTY_2","AUS",15.4687712131999,66.5487564949249,2003-11-25,1029.42748874295
"2935","CTY_2","AUS",18.7703667557798,84.2602869804227,2003-11-26,1581.59648956979
"2936","CTY_2","AUS",16.8316395278089,88.2424290866312,2003-11-27,1485.26475744441
"2937","CTY_2","AUS",17.8406819084194,88.9800373313925,2003-11-28,1587.46454222865
"2938","CTY_2","AUS",16.9151065708138,74.846168568451,2003-11-29,1266.03091775244
"2939","CTY_2","AUS",16.0161935002543,74.3820448849164,2003-11-30,1191.31722382142
"2940","CTY_2","AUS",17.6763269293588,70.4249648750923,2003-12-01,1244.85470312074
"2941","CTY_2","AUS",16.9292362453416,77.4234872551542,2003-12-02,1310.7205066807
"2942","CTY_2","AUS",19.3114267964847,73.9618557864288,2003-12-03,1428.30896375178
"2943","CTY_2","AUS",15.4678177239839,83.1248458791315,2003-12-04,1285.75996439266
"2944","CTY_2","AUS",15.3172426891979,72.3261021102476,2003-12-05,1107.83645878637
"2945","CTY_2","AUS",15.8338201860897,66.0027043971443,2003-12-06,1045.07495322002
"2946","CTY_2","AUS",19.6782761567738,85.2061266712262,2003-12-07,1676.70969088544
"2947","CTY_2","AUS",17.2125448763836,65.6224417280778,2003-12-08,1129.52922314241
"2948","CTY_2","AUS",18.3719814138021,78.4092225427157,2003-12-09,1440.53277922545
"2949","CTY_2","AUS",15.180389995221,73.4021585057955,2003-12-10,1114.27339260901
"2950","CTY_2","AUS",17.3421054403298,90.966874242085,2003-12-11,1577.55712468346
"2951","CTY_2","AUS",15.2282678510528,88.701731230109,2003-12-12,1350.7737220242
"2952","CTY_2","AUS",18.1001684686635,70.6427361892373,2003-12-13,1278.64542611255
"2953","CTY_2","AUS",19.3244599411264,95.8399087745207,2003-12-14,1852.05447787444
"2954","CTY_2","AUS",15.9793458029162,83.3680493639712,2003-12-15,1332.16688970149
"2955","CTY_2","AUS",16.4104922662955,65.3204300934728,2003-12-16,1071.94041288003
"2956","CTY_2","AUS",19.3259354436304,88.6908403824223,2003-12-17,1714.03345567203
"2957","CTY_2","AUS",15.160175235942,79.7060790180415,2003-12-18,1208.35812528335
"2958","CTY_2","AUS",18.9117768767755,89.4662707355781,2003-12-19,1691.96615014845
"2959","CTY_2","AUS",17.2753474698402,71.4415762254409,2003-12-20,1234.17805308757
"2960","CTY_2","AUS",15.4006094427314,94.1678833689075,2003-12-21,1450.24279381322
"2961","CTY_2","AUS",19.5338043500669,74.814348518881,2003-12-22,1461.40884654554
"2962","CTY_2","AUS",15.9450332727283,83.959843101094,2003-12-23,1338.74249181999
"2963","CTY_2","AUS",18.730479341466,94.7304993926361,2003-12-24,1774.34766188053
"2964","CTY_2","AUS",17.1578203991521,73.3418347544013,2003-12-25,1258.38602846031
"2965","CTY_2","AUS",18.3526609861292,99.6424181791837,2003-12-26,1828.70352068068
"2966","CTY_2","AUS",15.9372560633346,92.303038418293,2003-12-27,1471.05715869615
"2967","CTY_2","AUS",19.4087158644106,78.1592202415294,2003-12-28,1516.97009785174
"2968","CTY_2","AUS",15.2443372423295,86.7865613779472,2003-12-29,1323.00360974756
"2969","CTY_2","AUS",16.1010244337376,83.4198486910481,2003-12-30,1343.14502203326
"2970","CTY_2","AUS",16.3090023305267,86.3596561035444,2003-12-31,1408.43983265619
"2971","CTY_2","AUS",18.8360495201778,66.4676700989693,2004-01-01,1251.98832547502
"2972","CTY_2","AUS",16.9298125209752,77.9630528984778,2004-01-02,1319.8998691341
"2973","CTY_2","AUS",16.3928655453492,100.315939753538,2004-01-03,1644.46571243509
"2974","CTY_2","AUS",15.3880775603466,77.7172644357686,2004-01-04,1195.91929291557
"2975","CTY_2","AUS",17.5015243142843,82.2915735486755,2004-01-05,1440.22797532286
"2976","CTY_2","AUS",17.2572572471108,68.5878581543802,2004-01-06,1183.63831219849
"2977","CTY_2","AUS",19.9330080661457,91.9794102374138,2004-01-07,1833.42632618169
"2978","CTY_2","AUS",15.7106717023998,86.0625091615482,2004-01-08,1352.09982732186
"2979","CTY_2","AUS",19.1691787575837,89.0218676860002,2004-01-09,1706.4760950069
"2980","CTY_2","AUS",15.1476474502124,70.4852611784986,2004-01-10,1067.68588676804
"2981","CTY_2","AUS",18.893793518655,68.7267151118093,2004-01-11,1298.50836453795
"2982","CTY_2","AUS",16.1433697014581,80.6471311473055,2004-01-12,1301.91645347293
"2983","CTY_2","AUS",15.6693005922716,85.03668880129,2004-01-13,1332.46543819887
"2984","CTY_2","AUS",15.9530546190217,97.4430461377231,2004-01-14,1554.51423727895
"2985","CTY_2","AUS",16.0793231986463,68.375587678873,2004-01-15,1099.43317318598
"2986","CTY_2","AUS",19.6708569605835,97.0239727056469,2004-01-16,1908.54468884034
"2987","CTY_2","AUS",19.9440882727504,84.1364854213665,2004-01-17,1678.02549220271
"2988","CTY_2","AUS",16.550124642672,87.8354802040593,2004-01-18,1453.68814542613
"2989","CTY_2","AUS",15.6856543966569,87.0301184913633,2004-01-19,1365.12436075562
"2990","CTY_2","AUS",18.3049290336203,94.8098653523391,2004-01-20,1735.48785696166
"2991","CTY_2","AUS",17.9245668835938,70.9211187133612,2004-01-21,1271.23033583694
"2992","CTY_2","AUS",16.7203266627621,82.4683578523737,2004-01-22,1378.89788263325
"2993","CTY_2","AUS",19.0697826922406,68.0413023740822,2004-01-23,1297.53285037078
"2994","CTY_2","AUS",16.4159197977278,77.8464637285098,2004-01-24,1277.92130510395
"2995","CTY_2","AUS",19.2292053031269,83.5891391011374,2004-01-25,1607.35271688741
"2996","CTY_2","AUS",15.6851094274316,69.6767045628442,2004-01-26,1092.88673561103
"2997","CTY_2","AUS",19.3097387813032,84.1467188185104,2004-01-27,1624.8511596892
"2998","CTY_2","AUS",15.3356030944269,96.7990831392119,2004-01-28,1484.47231892739
"2999","CTY_2","AUS",17.1760421770159,84.2356824905006,2004-01-29,1446.83563526656
"3000","CTY_2","AUS",18.4006747975945,96.3275723399292,2004-01-30,1772.4923326688
"3001","CTY_3","NZ",26.0291346011218,2934.00609146715,2000-01-01,76369.6394753097
"3002","CTY_3","NZ",29.7126952372491,1081.61853111035,2000-01-02,32137.801777843
"3003","CTY_3","NZ",26.8966189597268,1172.50801602121,2000-01-03,31536.5013341477
"3004","CTY_3","NZ",28.1312007061206,780.366402641232,2000-01-04,21952.6438970138
"3005","CTY_3","NZ",25.9175120096188,1217.69935043545,2000-01-05,31559.7375390158
"3006","CTY_3","NZ",28.2960380916484,759.810662815967,2000-01-06,21499.6314574812
"3007","CTY_3","NZ",28.6734645534307,903.234951061187,2000-01-07,25898.8753526726
"3008","CTY_3","NZ",27.4783971649595,2291.56070861624,2000-01-08,62968.415278973
"3009","CTY_3","NZ",29.3435937189497,2992.8915674941,2000-01-09,87822.1942014175
"3010","CTY_3","NZ",29.1591897222679,1969.52322003873,2000-01-10,57429.7012355212
"3011","CTY_3","NZ",29.9164941266645,1088.64462558634,2000-01-11,32568.4305473786
"3012","CTY_3","NZ",28.3342511253431,1843.19654117225,2000-01-12,52225.5936709385
"3013","CTY_3","NZ",28.2143007102422,2772.79129923645,2000-01-13,78232.3675234006
"3014","CTY_3","NZ",25.2257264242508,634.052542890846,2000-01-14,15994.435985565
"3015","CTY_3","NZ",25.9542322123889,778.555101802605,2000-01-15,20206.7999023249
"3016","CTY_3","NZ",25.1629362185486,673.831479623406,2000-01-16,16955.578543814
"3017","CTY_3","NZ",29.2359723895788,2799.52505483127,2000-01-17,81846.8372069811
"3018","CTY_3","NZ",27.1222862799186,2735.37764743198,2000-01-18,74189.6956373404
"3019","CTY_3","NZ",29.0860171930399,2076.00350599092,2000-01-19,60382.6736680631
"3020","CTY_3","NZ",25.7582999661099,1265.24131749916,2000-01-20,32590.4653856594
"3021","CTY_3","NZ",27.0292205282021,1016.86847430988,2000-01-21,27485.1622402983
"3022","CTY_3","NZ",28.6125446576625,1129.79908987258,2000-01-22,32326.4269131656
"3023","CTY_3","NZ",25.2981691423338,2052.87430349798,2000-01-23,51933.9613578426
"3024","CTY_3","NZ",26.6517461161129,1502.2476094176,2000-01-24,40037.5218897355
"3025","CTY_3","NZ",28.8838200096507,2679.55992332719,2000-01-25,77395.926530456
"3026","CTY_3","NZ",29.2022967257071,517.646597671518,2000-01-26,15116.4695442564
"3027","CTY_3","NZ",29.3529076513369,2562.05267037313,2000-01-27,75203.6954313236
"3028","CTY_3","NZ",29.7652095078956,2762.21173582755,2000-01-28,82217.8110220751
"3029","CTY_3","NZ",26.9197787623852,1972.29206407999,2000-01-29,53093.6660198414
"3030","CTY_3","NZ",29.7531598329078,1083.34406526778,2000-01-30,32232.9091279444
"3031","CTY_3","NZ",28.5205231280997,1345.66249187984,2000-01-31,38378.9982222752
"3032","CTY_3","NZ",27.1099069691263,544.229152276409,2000-02-01,14754.0016880999
"3033","CTY_3","NZ",26.9565804698505,624.050790042817,2000-02-02,16822.2753390629
"3034","CTY_3","NZ",26.0528337280266,1616.74978708633,2000-02-03,42120.9133827825
"3035","CTY_3","NZ",28.7624009046704,909.731090509347,2000-02-04,26166.0503406728
"3036","CTY_3","NZ",27.2253892524168,1261.40877065739,2000-02-05,34342.3447875599
"3037","CTY_3","NZ",27.2665742121171,835.407098987182,2000-02-06,22778.6896618635
"3038","CTY_3","NZ",25.4162542964332,2358.10749838931,2000-02-07,59934.2598373886
"3039","CTY_3","NZ",26.8258451437578,2324.11444428445,2000-02-08,62346.3341787452
"3040","CTY_3","NZ",29.47476452915,1788.01046772272,2000-02-09,52701.1875117825
"3041","CTY_3","NZ",27.7221892296802,1336.55051406323,2000-02-10,37052.1062658872
"3042","CTY_3","NZ",25.1541353319772,2277.20615727101,2000-02-11,57281.1518588066
