"","rules","support","confidence","lift"
"1086","{127} => {48}",0.00131575962432794,0.58,1.21357446303548
"1087","{127} => {39}",0.00120233207050657,0.53,0.922069264923532
"1088","{2441} => {48}",0.00174678432884916,0.616,1.28889977453424
"1089","{2441} => {39}",0.00167872779655634,0.592,1.02993397138628
"1090","{3292} => {48}",0.00171275606270275,0.656521739130435,1.37368623626955
"1091","{3292} => {39}",0.00133844513509222,0.51304347826087,0.89256909976191
"1092","{5968} => {48}",0.00140650166738504,0.626262626262626,1.31037298342389
"1093","{5968} => {39}",0.00141784442276718,0.631313131313131,1.09832912250278
"1094","{1104} => {48}",0.00169007055193848,0.603238866396761,1.26219876443031
"1095","{1104} => {39}",0.00189424014881695,0.676113360323887,1.17627047011099
"1096","{222} => {48}",0.00162201401964565,0.62719298245614,1.31231963259281
"1097","{222} => {39}",0.00150858646582428,0.583333333333333,1.01485610919257
"1098","{4201} => {48}",0.00155395748735283,0.625570776255708,1.30892537738829
"1099","{4201} => {39}",0.00137247340123863,0.552511415525114,0.961233575047363
"1100","{15345} => {48}",0.00155395748735283,0.561475409836066,1.17481417068867
"1101","{15345} => {39}",0.00145187268891359,0.524590163934426,0.912657484613456
"1102","{2388} => {48}",0.00201901045802046,0.618055555555556,1.2932007568266
"1103","{2388} => {39}",0.00252943445021665,0.774305555555556,1.34710066874966
"1104","{3774} => {48}",0.00172409881808489,0.672566371681416,1.40725754029137
"1105","{3774} => {39}",0.00154261473197069,0.601769911504425,1.04693120746035
"1106","{440} => {48}",0.00162201401964565,0.608510638297872,1.27322926055814
"1107","{440} => {39}",0.0015766429981171,0.591489361702128,1.02904558670711
"1108","{731} => {48}",0.00125904584741725,0.575129533678757,1.20338364656904
"1109","{731} => {39}",0.00138381615662077,0.632124352331606,1.09974044697107
"1110","{4642} => {48}",0.00153127197658855,0.46875,0.980798326806693
"1111","{4642} => {39}",0.00164469953040993,0.503472222222222,0.875917475195966
"1112","{2389} => {48}",0.00154261473197069,0.669950738916256,1.40178466938021
"1113","{2389} => {39}",0.00134978789047435,0.586206896551724,1.01985540037086
"1114","{662} => {48}",0.00182618361652413,0.562937062937063,1.17787248944244
"1115","{662} => {39}",0.00191692565958123,0.590909090909091,1.0280360586626
"1116","{880} => {48}",0.00149724371044214,0.594594594594595,1.24411175148092
"1117","{880} => {39}",0.00149724371044214,0.594594594594595,1.03444792597235
"1118","{525} => {48}",0.00137247340123863,0.537777777777778,1.12522996189497
"1119","{525} => {39}",0.0013951589120029,0.546666666666667,0.951065153757606
"1120","{189} => {48}",0.00149724371044214,0.50965250965251,1.06638150126936
"1121","{189} => {39}",0.00174678432884916,0.594594594594595,1.03444792597235
"1122","{2990} => {48}",0.00147455819967787,0.55793991416309,1.1674166064423
"1123","{2990} => {39}",0.00145187268891359,0.549356223175966,0.955744318651001
"1124","{2420} => {48}",0.00164469953040993,0.557692307692308,1.1668985221495
"1125","{2420} => {39}",0.00183752637190626,0.623076923076923,1.0840001517969
"1126","{1160} => {48}",0.00178081259499558,0.635627530364372,1.32996782560778
"1127","{1160} => {39}",0.00176946983961344,0.631578947368421,1.09879157687015
"1128","{3160} => {48}",0.00153127197658855,0.521235521235521,1.09061744448003
"1129","{3160} => {39}",0.00170141330732061,0.579150579150579,1.00757914867436
"1130","{442} => {48}",0.00140650166738504,0.568807339449541,1.19015527852262
"1131","{442} => {39}",0.00133844513509222,0.541284403669725,0.941701343785501
"1132","{108} => {48}",0.0015766429981171,0.594017094017094,1.24290340673395
"1133","{108} => {39}",0.00145187268891359,0.547008547008547,0.951659941220869
"1134","{344} => {48}",0.00182618361652413,0.614503816793893,1.28576920603259
"1135","{344} => {39}",0.00138381615662077,0.465648854961832,0.810114146051209
"1136","{1815} => {48}",0.00153127197658855,0.589519650655022,1.2334930922285
"1137","{1815} => {39}",0.0013044168689458,0.502183406113537,0.873675253079066
"1138","{1233} => {48}",0.00127038860279939,0.533333333333333,1.11593054072228
"1139","{1233} => {39}",0.00136113064585649,0.571428571428571,0.994144760025372
"1140","{10939} => {48}",0.00123636033665298,0.502304147465438,1.05100601041528
"1141","{10939} => {39}",0.00141784442276718,0.576036866359447,1.00216205647719
"1142","{4945} => {48}",0.00200766770263832,0.643636363636364,1.34672526618984
"1143","{4945} => {39}",0.00161067126426351,0.516363636363636,0.898345355877472
"1144","{1897} => {48}",0.00163335677502779,0.571428571428571,1.19563986505959
"1145","{1897} => {39}",0.00159932850888138,0.55952380952381,0.973433410858177
"1146","{2011} => {48}",0.00159932850888138,0.643835616438356,1.3471421767281
"1147","{2011} => {39}",0.00174678432884916,0.703196347031963,1.22338818642392
"1148","{331} => {48}",0.00131575962432794,0.597938144329897,1.25110769385101
"1149","{331} => {39}",0.00137247340123863,0.623711340206186,1.08510388111017
"1150","{5782} => {48}",0.00145187268891359,0.595348837209302,1.24568990592255
"1151","{5782} => {39}",0.00155395748735283,0.637209302325581,1.1085870056562
"1152","{932} => {48}",0.00158798575349924,0.534351145038168,1.11806017915877
"1153","{932} => {39}",0.00188289739343481,0.633587786259542,1.1022864610205
"1154","{558} => {48}",0.0015766429981171,0.655660377358491,1.37188394894219
"1155","{558} => {39}",0.00138381615662077,0.575471698113208,1.00117880313876
"1156","{2002} => {48}",0.00150858646582428,0.621495327102804,1.30039803080663
"1157","{2002} => {39}",0.00140650166738504,0.579439252336449,1.00808136881077
"1158","{2874} => {48}",0.00156530024273497,0.592274678111588,1.23925762837721
"1159","{2874} => {39}",0.0015766429981171,0.59656652360515,1.03787859603507
"1160","{4685} => {48}",0.00201901045802046,0.659259259259259,1.37941414061504
"1161","{4685} => {39}",0.00188289739343481,0.614814814814815,1.06962612143471
"1162","{9843} => {48}",0.00147455819967787,0.580357142857143,1.21432173795114
"1163","{9843} => {39}",0.00163335677502779,0.642857142857143,1.11841285502854
"1164","{650} => {48}",0.00155395748735283,0.600877192982456,1.25725727038612
"1165","{650} => {39}",0.00156530024273497,0.605263157894737,1.05300859450056
"1166","{2344} => {48}",0.00204169596878474,0.642857142857143,1.34509484819204
"1167","{2344} => {39}",0.00207572423493115,0.653571428571429,1.13705306927902
"1168","{199} => {48}",0.00141784442276718,0.560538116591928,1.17285300664477
"1169","{199} => {39}",0.00154261473197069,0.609865470852018,1.06101548379389
"1170","{2259} => {48}",0.00144052993353145,0.488461538461538,1.02204215388267
"1171","{2259} => {39}",0.00198498219187405,0.673076923076923,1.17098781829912
"1172","{753} => {48}",0.00179215535037771,0.60536398467433,1.26664529765891
"1173","{753} => {39}",0.00178081259499558,0.601532567049808,1.04651828665506
"1174","{1071} => {48}",0.0016673850411742,0.633620689655172,1.32576877278698
"1175","{1071} => {39}",0.00138381615662077,0.525862068965517,0.914870285626797
"1176","{2495} => {48}",0.00229123658719176,0.623456790123457,1.30450213672396
"1177","{2495} => {39}",0.00222318005489894,0.604938271604938,1.052443372496
"1178","{50} => {48}",0.00145187268891359,0.514056224899598,1.07559570190099
"1179","{50} => {39}",0.00173544157346703,0.614457831325301,1.06900505822005
"1180","{966} => {48}",0.00128173135818153,0.60427807486631,1.26437317281034
"1181","{966} => {39}",0.00122501758127084,0.577540106951872,1.00477732430372
"1182","{1538} => {48}",0.00156530024273497,0.624434389140271,1.30654763534792
"1183","{1538} => {39}",0.00180349810575985,0.719457013574661,1.25167773519032
"1184","{1796} => {48}",0.00115696104897802,0.492753623188406,1.03102278218906
"1185","{1796} => {39}",0.00136113064585649,0.579710144927536,1.0085526550982
"1186","{1291} => {48}",0.00181484086114199,0.577617328519856,1.20858903327323
"1187","{1291} => {39}",0.00192826841496336,0.613718411552347,1.06771865020775
"1188","{3279} => {48}",0.00182618361652413,0.577060931899642,1.20742484580838
"1189","{3279} => {39}",0.00205303872416687,0.648745519713262,1.12865717827253
"1190","{583} => {48}",0.00153127197658855,0.608108108108108,1.27238701856003
"1191","{583} => {39}",0.00174678432884916,0.693693693693694,1.2068559136344
"1192","{1966} => {48}",0.00172409881808489,0.591439688715953,1.23751052181265
"1193","{1966} => {39}",0.00208706699031329,0.715953307392996,1.24558215069327
"1194","{1476} => {48}",0.00134978789047435,0.50210970464135,1.05059916412936
"1195","{1476} => {39}",0.00190558290419909,0.708860759493671,1.23324286686692
"1196","{1818} => {3311}",0.00158798575349924,0.619469026548673,226.612565637278
"1197","{3311} => {1818}",0.00158798575349924,0.580912863070539,226.612565637278
"1198","{1818} => {795}",0.00170141330732061,0.663716814159292,233.125903465783
"1199","{795} => {1818}",0.00170141330732061,0.597609561752988,233.125903465783
"1200","{1818} => {1819}",0.00164469953040993,0.641592920353982,225.355040016923
"1201","{1819} => {1818}",0.00164469953040993,0.577689243027888,225.355040016923
"1202","{1818} => {48}",0.00165604228579206,0.646017699115044,1.35170790054303
"1203","{1818} => {39}",0.0016673850411742,0.650442477876106,1.13160946688729
"1204","{13174} => {48}",0.00208706699031329,0.566153846153846,1.18460318938211
"1205","{13174} => {39}",0.00223452281028107,0.606153846153846,1.05455817236538
"1206","{213} => {48}",0.00181484086114199,0.526315789473684,1.10124724413383
"1207","{213} => {39}",0.00245003516254168,0.710526315789474,1.23614052397892
"1208","{3311} => {795}",0.0016673850411742,0.609958506224066,214.243672612455
"1209","{795} => {3311}",0.0016673850411742,0.585657370517928,214.243672612455
"1210","{3311} => {1819}",0.00204169596878474,0.746887966804979,262.339190954026
"1211","{1819} => {3311}",0.00204169596878474,0.717131474103586,262.339190954026
"1212","{3311} => {48}",0.00169007055193848,0.618257261410788,1.29362280005928
"1213","{3311} => {39}",0.00171275606270275,0.62655601659751,1.09005291633487
"1214","{2763} => {48}",0.0016673850411742,0.556818181818182,1.16506952760068
"1215","{2763} => {39}",0.00186021188267054,0.621212121212121,1.08075585654273
"1216","{1025} => {48}",0.00123636033665298,0.5,1.04618488192714
"1217","{1025} => {39}",0.00128173135818153,0.518348623853211,0.901798744472556
"1218","{2413} => {48}",0.00146321544429573,0.6,1.25542185831257
"1219","{2413} => {39}",0.00141784442276718,0.581395348837209,1.01148449421186
"1220","{492} => {48}",0.00167872779655634,0.571428571428571,1.19563986505959
"1221","{492} => {39}",0.00186021188267054,0.633204633204633,1.1016198692173
"1222","{2728} => {48}",0.00151992922120642,0.58008658008658,1.21375562059079
"1223","{2728} => {39}",0.00162201401964565,0.619047619047619,1.07699015669415
"1224","{1012} => {48}",0.0016673850411742,0.639130434782609,1.33729719689817
"1225","{1012} => {39}",0.0013951589120029,0.534782608695652,0.930389824328093
"1226","{5124} => {48}",0.00192826841496336,0.625,1.30773110240892
"1227","{5124} => {39}",0.00170141330732061,0.551470588235294,0.959422792303897
"1228","{2370} => {48}",0.00165604228579206,0.548872180451128,1.14844355459671
"1229","{2370} => {39}",0.00171275606270275,0.567669172932331,0.987604333972573
"1230","{4940} => {48}",0.0016673850411742,0.641921397379913,1.34313692264882
"1231","{4940} => {39}",0.00158798575349924,0.611353711790393,1.06360465592234
"1232","{370} => {38}",0.00410607744833375,0.965333333333333,5.45689390441994
"1233","{370} => {48}",0.00222318005489894,0.522666666666667,1.09361192990784
"1234","{370} => {39}",0.00281300333477008,0.661333333333333,1.15055686893603
"1235","{1318} => {48}",0.00162201401964565,0.57429718875502,1.20164207321752
"1236","{1318} => {39}",0.00173544157346703,0.614457831325301,1.06900505822005
"1237","{849} => {48}",0.00151992922120642,0.572649572649573,1.19819465109604
"1238","{849} => {39}",0.00159932850888138,0.602564102564103,1.04831290400111
"1239","{1956} => {48}",0.0027562895578594,0.804635761589404,1.68359553846553
"1240","{1956} => {39}",0.00220049454413466,0.642384105960265,1.11758988751197
"1241","{3189} => {48}",0.00170141330732061,0.581395348837209,1.21649404875249
"1242","{3189} => {39}",0.00156530024273497,0.534883720930233,0.930565734674912
"1243","{2212} => {48}",0.00164469953040993,0.555555555555556,1.16242764658571
"1244","{2212} => {39}",0.00170141330732061,0.574712643678161,0.999858235657701
"1245","{1387} => {48}",0.00142918717814932,0.591549295774648,1.23773986030816
"1246","{1387} => {39}",0.00133844513509222,0.553990610328638,0.963807009132579
"1247","{388} => {48}",0.00162201401964565,0.576612903225806,1.20648740415791
"1248","{388} => {39}",0.00172409881808489,0.612903225806452,1.06630042809173
"1249","{3291} => {48}",0.00169007055193848,0.610655737704918,1.2777176016979
"1250","{3291} => {39}",0.00176946983961344,0.639344262295082,1.11230130937265
"1251","{4891} => {48}",0.00150858646582428,0.624413145539906,1.30650318588084
"1252","{4891} => {39}",0.00146321544429573,0.605633802816901,1.05365342523816
"1253","{235} => {48}",0.00208706699031329,0.59546925566343,1.24594186585497
"1254","{235} => {39}",0.00223452281028107,0.637540453074434,1.10916312627426
"1255","{924} => {48}",0.00186021188267054,0.650793650793651,1.36170095742897
"1256","{924} => {39}",0.00171275606270275,0.599206349206349,1.04247124141549
"1257","{9669} => {48}",0.00156530024273497,0.613333333333333,1.28332012183062
"1258","{9669} => {39}",0.00169007055193848,0.662222222222222,1.15210331634051
"1259","{2634} => {48}",0.00158798575349924,0.578512396694215,1.21046184685785
"1260","{2634} => {39}",0.00162201401964565,0.590909090909091,1.0280360586626
"1261","{3412} => {48}",0.00141784442276718,0.598086124401914,1.25141732287935
"1262","{3412} => {39}",0.00146321544429573,0.617224880382775,1.07381904103219
"1263","{95} => {48}",0.00183752637190626,0.597785977859779,1.25078930532986
"1264","{95} => {39}",0.00214378076722397,0.697416974169742,1.2133335032413
"1265","{497} => {48}",0.00199632494725619,0.508670520231214,1.06432681629582
"1266","{497} => {39}",0.00226855107642749,0.578034682080925,1.00563776303145
"1267","{764} => {48}",0.00173544157346703,0.546428571428571,1.14333062096323
"1268","{764} => {39}",0.00220049454413466,0.692857142857143,1.20540052153076
"1269","{4630} => {48}",0.00163335677502779,0.615384615384615,1.28761216237186
"1270","{4630} => {39}",0.00162201401964565,0.611111111111111,1.06318259058269
"1271","{486} => {48}",0.00155395748735283,0.593073593073593,1.2409292538876
"1272","{486} => {39}",0.00144052993353145,0.54978354978355,0.956487761539562
"1273","{2856} => {48}",0.00199632494725619,0.656716417910448,1.37409357626251
"1274","{2856} => {39}",0.00192826841496336,0.634328358208955,1.10357487353563
"1275","{1527} => {48}",0.00169007055193848,0.653508771929825,1.36738199479951
"1276","{1527} => {39}",0.00183752637190626,0.710526315789474,1.23614052397892
"1277","{2188} => {48}",0.00162201401964565,0.600840336134454,1.25718015223177
"1278","{2188} => {39}",0.00158798575349924,0.588235294117647,1.02338431179082
"1279","{3317} => {48}",0.00195095392572764,0.544303797468354,1.13888480817385
"1280","{3317} => {39}",0.0020303532134026,0.566455696202532,0.985493183790974
"1281","{1163} => {48}",0.00200766770263832,0.69140625,1.44667753203987
"1282","{1163} => {39}",0.00159932850888138,0.55078125,0.958223513813518
"1283","{3756} => {48}",0.00134978789047435,0.566666666666667,1.18567619951742
"1284","{3756} => {39}",0.00108890451668519,0.457142857142857,0.795315808020297
"1285","{337} => {48}",0.00149724371044214,0.589285714285714,1.2330036108427
"1286","{337} => {39}",0.00140650166738504,0.553571428571429,0.963077736274579
"1287","{1593} => {41}",0.00103219073977451,0.40990990990991,2.41809819186868
"1288","{1593} => {48}",0.00170141330732061,0.675675675675676,1.41376335395559
"1289","{1593} => {39}",0.00171275606270275,0.68018018018018,1.18334573349867
"1290","{4143} => {48}",0.00136113064585649,0.674157303370786,1.41058635765457
"1291","{3321} => {48}",0.00158798575349924,0.573770491803279,1.20054002844098
"1292","{3321} => {39}",0.00174678432884916,0.631147540983607,1.09804103617556
"1293","{12677} => {48}",0.00154261473197069,0.578723404255319,1.21090335269865
"1294","{12677} => {39}",0.00141784442276718,0.531914893617021,0.925400707470426
"1295","{907} => {48}",0.00172409881808489,0.529616724738676,1.10815402127474
"1296","{907} => {39}",0.00220049454413466,0.67595818815331,1.1760005088105
"1297","{1275} => {48}",0.00147455819967787,0.593607305936073,1.24204597854364
"1298","{1275} => {39}",0.00159932850888138,0.643835616438356,1.12011515769982
"1299","{10493} => {48}",0.00110024727206733,0.494897959183673,1.03550952598911
"1300","{10493} => {39}",0.00125904584741725,0.566326530612245,0.985268467525145
"1301","{244} => {48}",0.0016673850411742,0.540441176470588,1.13080277678889
"1302","{244} => {39}",0.00165604228579206,0.536764705882353,0.933838184509127
"1303","{926} => {48}",0.00161067126426351,0.591666666666667,1.23798544361378
"1304","{926} => {39}",0.00176946983961344,0.65,1.13083966452886
"1305","{1994} => {48}",0.00183752637190626,0.675,1.41234959060164
"1306","{1994} => {39}",0.00154261473197069,0.566666666666667,0.985860220358494
"1307","{1899} => {48}",0.00171275606270275,0.585271317829457,1.2246040090775
"1308","{1899} => {39}",0.00197363943649191,0.674418604651163,1.17332201328576
"1309","{133} => {48}",0.00179215535037771,0.644897959183673,1.34936499056725
"1310","{133} => {39}",0.00176946983961344,0.636734693877551,1.10776130402827
"1311","{4209} => {48}",0.00145187268891359,0.535564853556485,1.12059970616463
"1312","{4209} => {39}",0.00162201401964565,0.598326359832636,1.04094027697217
"1313","{552} => {48}",0.00197363943649191,0.671814671814672,1.4056847062187
"1314","{552} => {39}",0.00176946983961344,0.602316602316602,1.04788231462134
"1315","{2103} => {48}",0.00173544157346703,0.645569620253165,1.35077035388061
"1316","{2103} => {39}",0.00167872779655634,0.624472573839662,1.08642823985895
"1317","{10605} => {48}",0.0020303532134026,0.662962962962963,1.38716365825895
"1318","{10605} => {39}",0.00216646627798825,0.707407407407407,1.23071439273511
"1319","{423} => {48}",0.00183752637190626,0.5625,1.17695799216803
"1320","{423} => {39}",0.00186021188267054,0.569444444444444,0.990692868497506
"1321","{911} => {48}",0.00170141330732061,0.632911392405063,1.32428466066726
"1322","{911} => {39}",0.00163335677502779,0.607594936708861,1.05706531445736
"1323","{1280} => {48}",0.00187155463805268,0.583038869257951,1.21993290118712
"1324","{1280} => {39}",0.00191692565958123,0.597173144876325,1.03893396741167
"1325","{3316} => {48}",0.00191692565958123,0.563333333333333,1.17870163363791
"1326","{3316} => {39}",0.00190558290419909,0.56,0.974261864824864
"1327","{2573} => {48}",0.00174678432884916,0.56,1.1717270677584
"1328","{2573} => {39}",0.00201901045802046,0.647272727272727,1.12609488271965
"1329","{1609} => {14933}",0.00164469953040993,0.582329317269076,107.180203066965
"1330","{1609} => {48}",0.00147455819967787,0.522088353413655,1.0924018847432
"1331","{1609} => {39}",0.00173544157346703,0.614457831325301,1.06900505822005
"1332","{1489} => {48}",0.0017581270842313,0.518394648829431,1.08467328895456
"1333","{1489} => {39}",0.00214378076722397,0.632107023411371,1.09971029892439
"1334","{536} => {48}",0.00186021188267054,0.625954198473282,1.30972763844314
"1335","{536} => {39}",0.00181484086114199,0.610687022900763,1.0624447817065
"1336","{282} => {48}",0.00183752637190626,0.695278969957081,1.45478069418194
"1337","{282} => {39}",0.00179215535037771,0.678111587982833,1.17974689333483
"1338","{757} => {48}",0.0017581270842313,0.596153846153846,1.24737428229774
"1339","{757} => {39}",0.00208706699031329,0.707692307692308,1.2312100489545
"1340","{837} => {48}",0.00171275606270275,0.587548638132296,1.22936900522177
"1341","{837} => {39}",0.00150858646582428,0.517509727626459,0.900339271968503
"1342","{851} => {48}",0.00155395748735283,0.593073593073593,1.2409292538876
"1343","{851} => {39}",0.00146321544429573,0.558441558441558,0.971550560933886
"1344","{1698} => {48}",0.00223452281028107,0.602446483180428,1.26054080574707
"1345","{1698} => {39}",0.00217780903337039,0.587155963302752,1.02150654241139
"1346","{2561} => {48}",0.00164469953040993,0.577689243027888,1.20873950501542
"1347","{2561} => {39}",0.00142918717814932,0.50199203187251,0.873342309105954
"1348","{250} => {48}",0.00201901045802046,0.644927536231884,1.34942687668863
"1349","{250} => {39}",0.0017581270842313,0.561594202898551,0.977035384626384
"1350","{2468} => {48}",0.00183752637190626,0.472303206997085,0.988232949692108
"1351","{2468} => {39}",0.00241600689639527,0.620991253644315,1.08037160145614
"1352","{1903} => {48}",0.00176946983961344,0.586466165413534,1.22710407203484
"1353","{1903} => {39}",0.00159932850888138,0.530075187969925,0.922200073444588
"1354","{795} => {1819}",0.00189424014881695,0.665338645418327,233.69556038793
"1355","{1819} => {795}",0.00189424014881695,0.665338645418327,233.69556038793
"1356","{795} => {48}",0.00179215535037771,0.629482071713147,1.31710925374094
"1357","{795} => {39}",0.00176946983961344,0.621513944223108,1.08128095413118
"1358","{3012} => {48}",0.00171275606270275,0.574144486692015,1.20132256403801
"1359","{3012} => {39}",0.00187155463805268,0.627376425855513,1.09148022607348
"1360","{1591} => {48}",0.00172409881808489,0.615384615384615,1.28761216237186
"1361","{1591} => {39}",0.00191692565958123,0.684210526315789,1.19035754160933
"1362","{760} => {48}",0.00169007055193848,0.613168724279835,1.28297569882423
"1363","{760} => {39}",0.0017581270842313,0.637860082304527,1.1097192022917
"1364","{550} => {48}",0.00165604228579206,0.561538461538462,1.17494609816433
"1365","{550} => {39}",0.00174678432884916,0.592307692307692,1.03046928010322
"1366","{759} => {48}",0.00156530024273497,0.587234042553191,1.22871075494421
"1367","{759} => {39}",0.00173544157346703,0.651063829787234,1.1326904659438
"1368","{1819} => {48}",0.00176946983961344,0.621513944223108,1.30043698470624
"1369","{1819} => {39}",0.0018488691272884,0.649402390438247,1.12979997130373
"1370","{3315} => {48}",0.0017581270842313,0.565693430656934,1.18363982991757
"1371","{3315} => {39}",0.00198498219187405,0.638686131386861,1.11115632393347
"1372","{560} => {48}",0.00132710237971008,0.515418502202643,1.07844608973987
"1373","{560} => {39}",0.00144052993353145,0.559471365638767,0.973342171434532
"1374","{938} => {48}",0.00190558290419909,0.579310344827586,1.21213144940524
"1375","{938} => {39}",0.00187155463805268,0.568965517241379,0.989859653301125
"1376","{69} => {48}",0.00176946983961344,0.634146341463415,1.32686863073686
"1377","{69} => {39}",0.00183752637190626,0.658536585365854,1.14569121734631
"1378","{12982} => {48}",0.00200766770263832,0.544615384615385,1.1395367636991
"1379","{12982} => {39}",0.00215512352260611,0.584615384615385,1.0170865621798
"1380","{2991} => {48}",0.00214378076722397,0.51219512195122,1.07170158636439
"1381","{2991} => {39}",0.00260883373789161,0.623306233062331,1.08439909460762
"1382","{16430} => {48}",0.0024840634286881,0.514084507042254,1.07565487860114
"1383","{16430} => {39}",0.00250674893945237,0.518779342723005,0.902548089060593
"1384","{1964} => {48}",0.00162201401964565,0.635555555555556,1.32981722769405
"1385","{1964} => {39}",0.00161067126426351,0.631111111111111,1.09797765718358
"1386","{9579} => {48}",0.00215512352260611,0.652920962199313,1.36615207949248
"1387","{9579} => {39}",0.00217780903337039,0.65979381443299,1.14787848580249
"1388","{10568} => {48}",0.00178081259499558,0.620553359683794,1.29842708666056
"1389","{10568} => {39}",0.0017581270842313,0.612648221343874,1.06585678322878
"1390","{5405} => {48}",0.00192826841496336,0.590277777777778,1.23507937449732
"1391","{5405} => {39}",0.00196229668110978,0.600694444444444,1.04506016006139
"1392","{12981} => {48}",0.00181484086114199,0.528052805280528,1.10488172348741
"1393","{12981} => {39}",0.00197363943649191,0.574257425742574,0.999066268738369
"1394","{169} => {48}",0.00180349810575985,0.576086956521739,1.20538692917692
"1395","{169} => {39}",0.00200766770263832,0.641304347826087,1.11571137470239
"1396","{1085} => {48}",0.00132710237971008,0.497872340425532,1.04173303136575
"1397","{1085} => {39}",0.00150858646582428,0.565957446808511,0.984626352748533
"1398","{3294} => {48}",0.00182618361652413,0.557093425605536,1.16564543937903
"1399","{3294} => {39}",0.00224586556566321,0.685121107266436,1.19194172785049
"1400","{1380} => {1378}",0.00123636033665298,0.521531100478469,188.439446231077
"1401","{1378} => {1380}",0.00123636033665298,0.44672131147541,188.439446231077
"1402","{1380} => {1269}",0.0012136748258887,0.511961722488038,161.776234329715
"1403","{1380} => {1379}",0.00127038860279939,0.535885167464115,166.942431568803
"1404","{1380} => {1080}",0.00131575962432794,0.555023923444976,165.871251317817
"1405","{1380} => {309}",0.00151992922120642,0.641148325358852,182.92853935368
"1406","{309} => {1380}",0.00151992922120642,0.433656957928803,182.92853935368
"1407","{1380} => {48}",0.00140650166738504,0.593301435406699,1.24140598429632
"1408","{1380} => {39}",0.00158798575349924,0.669856459330144,1.16538500577137
"1409","{12473} => {48}",0.00188289739343481,0.619402985074627,1.29602007761123
"1410","{12473} => {39}",0.00195095392572764,0.641791044776119,1.11655810734193
"1411","{116} => {48}",0.00174678432884916,0.578947368421053,1.21137196854721
"1412","{116} => {39}",0.00188289739343481,0.62406015037594,1.08571072476455
"1413","{77} => {48}",0.00183752637190626,0.648,1.35585560697757
"1414","{77} => {39}",0.0015766429981171,0.556,0.967302851504687
"1415","{5729} => {2238}",0.00164469953040993,0.501730103806228,25.7921454296004
"1416","{5729} => {41}",0.00133844513509222,0.408304498269896,2.40862771338043
"1417","{5729} => {48}",0.00217780903337039,0.664359861591695,1.39008648671288
"1418","{5729} => {39}",0.00245003516254168,0.747404844290657,1.30030006674599
"1419","{2254} => {48}",0.00224586556566321,0.570605187319885,1.19391704104653
"1420","{2254} => {39}",0.00245003516254168,0.622478386167147,1.08295884521496
"1421","{1332} => {48}",0.00165604228579206,0.60082304526749,1.25714397334455
"1422","{1332} => {39}",0.00154261473197069,0.559670781893004,0.973689106526907
"1423","{4650} => {48}",0.00213243801184184,0.55786350148368,1.16725672286233
"1424","{4650} => {39}",0.00208706699031329,0.545994065281899,0.949894993258664
"1425","{10448} => {48}",0.00169007055193848,0.562264150943396,1.17646450873316
"1426","{10448} => {39}",0.00174678432884916,0.581132075471698,1.0110264634975
"1427","{1616} => {48}",0.00169007055193848,0.551851851851852,1.15467812894181
"1428","{1616} => {39}",0.00191692565958123,0.625925925925926,1.08895671399075
"1429","{13032} => {48}",0.0022118372995168,0.601851851851852,1.25929661713452
"1430","{13032} => {39}",0.00210975250107756,0.574074074074074,0.998747282062526
"1431","{673} => {48}",0.00149724371044214,0.501901140684411,1.05016277121203
"1432","{673} => {39}",0.00195095392572764,0.653992395437262,1.13778544778569
"1433","{98} => {48}",0.00138381615662077,0.525862068965517,1.1002978930613
"1434","{98} => {39}",0.00148590095506,0.564655172413793,0.982360716533692
"1435","{1786} => {48}",0.00190558290419909,0.636363636363636,1.33150803154363
"1436","{1786} => {39}",0.00233660760872031,0.78030303030303,1.35753479541343
"1437","{4779} => {48}",0.00195095392572764,0.575250836120401,1.20363745613022
"1438","{4779} => {39}",0.00179215535037771,0.528428093645485,0.919334535608747
"1439","{1976} => {48}",0.00200766770263832,0.629893238434164,1.3179695665559
"1440","{1976} => {39}",0.00208706699031329,0.654804270462633,1.13919791006466
"1441","{2164} => {48}",0.00210975250107756,0.63481228668942,1.32826203439214
"1442","{2164} => {39}",0.00213243801184184,0.641638225255973,1.11629223907286
"1443","{4307} => {48}",0.00190558290419909,0.651162790697674,1.36247333460279
"1444","{4307} => {39}",0.00178081259499558,0.608527131782946,1.05868710394175
"1445","{611} => {48}",0.00182618361652413,0.575,1.20311261421621
"1446","{611} => {39}",0.00187155463805268,0.589285714285714,1.02521178377616
"1447","{3904} => {38}",0.00377713754225176,0.976539589442815,5.52024129805447
"1448","{3904} => {48}",0.00226855107642749,0.586510263929619,1.22719634243653
"1449","{3904} => {39}",0.00311925773008779,0.806451612903226,1.40302687906806
"1450","{2815} => {48}",0.00171275606270275,0.606425702811245,1.26886680458633
"1451","{2815} => {39}",0.00150858646582428,0.534136546184739,0.929265834923314
"1452","{3404} => {48}",0.00179215535037771,0.650205761316872,1.36047087526328
"1453","{3404} => {39}",0.00176946983961344,0.641975308641975,1.11687868101616
"1454","{489} => {48}",0.00187155463805268,0.637065637065637,1.3329768765867
"1455","{489} => {39}",0.00174678432884916,0.594594594594595,1.03444792597235
"1456","{82} => {48}",0.00200766770263832,0.616724738675958,1.29041619582651
"1457","{82} => {39}",0.00187155463805268,0.574912891986063,1.00020661831821
"1458","{3964} => {48}",0.00242734965177741,0.660493827160494,1.38199731316301
