"","cty_name","country_name","p_sale_count","p_sale_cost","gross_sale"
"3278","CTY_3","NZ",26.1361323820893,2605.67264003215,68102.2050642683
"3279","CTY_3","NZ",28.3281291858293,1620.62668255478,45909.3220254137
"3280","CTY_3","NZ",27.3403962736484,2933.88413565457,80213.5548897662
"3281","CTY_3","NZ",25.548200319754,736.507848082362,18816.4500398791
"3282","CTY_3","NZ",25.7282414881047,2121.05235254067,54570.947135079
"3283","CTY_3","NZ",26.5858716669027,1981.1007824013,52669.2911601214
"3284","CTY_3","NZ",28.0360149918124,1286.5691565525,36070.2721611093
"3285","CTY_3","NZ",29.7350763110444,2523.28601520394,75030.1022166803
"3286","CTY_3","NZ",27.1129308477975,1057.46650537733,28671.0162341577
"3287","CTY_3","NZ",29.6324428927619,2102.05221036372,62288.9420812068
"3288","CTY_3","NZ",25.4982054687571,1749.79283900443,44616.5773366947
"3289","CTY_3","NZ",29.3314447952434,989.145301319631,29013.0608001312
"3290","CTY_3","NZ",26.3024411525112,2926.85859539087,76983.52596699
"3291","CTY_3","NZ",26.4201619965024,1422.51407568782,37583.052321977
"3292","CTY_3","NZ",25.8292900386732,2228.78133642585,57567.8395713248
"3293","CTY_3","NZ",25.149783140514,1225.23230058041,30814.3266563504
"3294","CTY_3","NZ",25.4905932070687,522.403027469213,13316.3630633589
"3295","CTY_3","NZ",25.5992887588218,1321.78350535385,33836.7176302009
"3296","CTY_3","NZ",25.9707505477127,878.36831165391,22811.8843109792
"3297","CTY_3","NZ",29.1479629848618,1546.15493756917,45067.2668891274
"3298","CTY_3","NZ",25.0765713001601,683.862773383907,17148.9335962868
"3299","CTY_3","NZ",26.9284545362461,2419.07631198969,65141.9864871243
"3300","CTY_3","NZ",29.5717800490092,2541.72724126774,75163.3989233448
"3301","CTY_3","NZ",25.0764283211902,883.463102611303,22154.0991670486
"3302","CTY_3","NZ",26.5482550067827,1249.75382582104,33178.7832635992
"3303","CTY_3","NZ",27.1425134467427,1312.18567080911,35616.0172145594
"3304","CTY_3","NZ",27.8106553282123,1111.17709803799,30902.5632821378
"3305","CTY_3","NZ",29.6038273349404,2806.16732643905,83073.293004853
"3306","CTY_3","NZ",27.5846120959613,2668.28951391772,73603.7312011415
"3307","CTY_3","NZ",28.7001998489723,2480.2050728883,71182.381258329
"3308","CTY_3","NZ",28.0892307125032,785.401718818536,22061.3300818904
"3309","CTY_3","NZ",26.0287475481164,2492.28234845068,64870.9880664493
"3310","CTY_3","NZ",27.543445203919,2639.71993067947,72706.9812643627
"3311","CTY_3","NZ",25.3053117392119,2766.85712465122,70016.1820771587
"3312","CTY_3","NZ",28.872510639485,2017.53841221464,58251.3992722368
"3313","CTY_3","NZ",26.0212343197782,2023.33931213262,52649.7863494217
"3314","CTY_3","NZ",29.285367972916,1792.38545566931,52490.6676185784
"3315","CTY_3","NZ",27.5688590772916,2563.90071804837,70683.8175840423
"3316","CTY_3","NZ",26.2581067369319,2823.94553354816,74151.4632391898
"3317","CTY_3","NZ",29.0637472341768,1240.40891641927,36050.931213829
"3318","CTY_3","NZ",25.3350127884187,1012.15887137598,25643.057950222
"3319","CTY_3","NZ",25.130967394216,818.922482171208,20580.314197835
"3320","CTY_3","NZ",27.9812815610785,857.248968779375,23986.9247633599
"3321","CTY_3","NZ",29.2344688321464,927.360737287118,27110.8985703765
"3322","CTY_3","NZ",27.2619958070572,2348.11633146183,64014.3375827951
"3323","CTY_3","NZ",27.5108865532093,1041.70035028526,28658.1001591362
"3324","CTY_3","NZ",26.0482980369125,2782.91345412331,72490.1590639375
"3325","CTY_3","NZ",28.5779309517238,645.341595838903,18442.5275661594
"3326","CTY_3","NZ",27.6819002674893,2372.84974102785,65684.9898808708
"3327","CTY_3","NZ",25.2456971432548,2628.0026683964,66345.7594580009
"3328","CTY_3","NZ",29.1135744017083,790.839825663399,23024.1741042854
"3329","CTY_3","NZ",26.2624823267106,1113.88053746047,29253.2679291226
"3330","CTY_3","NZ",27.6072446699254,1221.40668197447,33719.6731107511
"3331","CTY_3","NZ",26.6349605016876,596.750389052671,15894.4230417846
"3332","CTY_3","NZ",25.5518442066386,2888.70541539159,73811.7507329592
"3333","CTY_3","NZ",29.2586608545389,848.902134011528,24837.7396377376
"3334","CTY_3","NZ",28.1232001842,2457.30046550986,69107.1529042616
"3335","CTY_3","NZ",29.2403301189188,805.351097999578,23548.7319671414
"3336","CTY_3","NZ",25.6300590571482,1791.35328708263,45912.4905401443
"3337","CTY_3","NZ",28.3412580634467,570.124846901298,16158.0554144127
"3338","CTY_3","NZ",28.0396651523188,1435.75882855639,40258.1967922066
"3339","CTY_3","NZ",29.728331787046,2166.87269054787,64417.5102848963
"3340","CTY_3","NZ",27.9031221440528,1799.44989558166,50210.270228518
"3341","CTY_3","NZ",26.5156642650254,1979.25011153215,52481.1314539006
"3342","CTY_3","NZ",29.6738956868649,618.886735938191,18364.7804442142
"3343","CTY_3","NZ",29.2217968113255,595.267233704263,17394.7781517458
"3344","CTY_3","NZ",27.1228667744435,2421.63672330712,65681.7302223591
"3345","CTY_3","NZ",27.4283254262991,2866.38256326153,78620.0737414068
"3346","CTY_3","NZ",28.8426007598173,2889.58853288961,83343.2484142811
"3347","CTY_3","NZ",26.26138409134,1119.36890472387,29396.1767468562
"3348","CTY_3","NZ",29.0601998078637,815.308347367495,23693.0234795185
"3349","CTY_3","NZ",29.1104770405218,1275.52661339081,37131.1881936878
"3350","CTY_3","NZ",27.0866852079052,2161.37680066759,58544.5330153524
"3351","CTY_3","NZ",29.5818797266111,1296.82350271471,38362.4768839491
"3352","CTY_3","NZ",25.3543783654459,2341.1913108709,59359.450321715
"3353","CTY_3","NZ",29.0504804241937,513.002773682559,14902.9770344222
"3354","CTY_3","NZ",27.4295223562513,862.89130809417,23668.6964263839
"3355","CTY_3","NZ",26.526173625607,2060.12050932473,54647.1143200217
"3356","CTY_3","NZ",28.0893691664096,2893.59478686343,81279.2521862052
"3357","CTY_3","NZ",26.5962668543216,1550.29309174046,41232.0087703406
"3358","CTY_3","NZ",28.2616840687115,1897.76894675832,53634.1464086949
"3359","CTY_3","NZ",29.5792415319011,1422.07313111315,42063.8446212225
"3360","CTY_3","NZ",27.8453951561823,2112.15553716861,58813.8055637786
"3361","CTY_3","NZ",28.189453529194,2397.85287849889,67594.1622882884
"3362","CTY_3","NZ",27.0803499035537,572.281063391454,15497.5714398184
"3363","CTY_3","NZ",28.9830507559236,2059.06861962913,59678.0903126407
"3364","CTY_3","NZ",29.3113809707575,2396.02106365518,70230.6862107565
"3365","CTY_3","NZ",26.8370856100228,1147.75962351209,30802.5232759216
"3366","CTY_3","NZ",27.4396928481292,2775.66720638135,76163.4555917291
"3367","CTY_3","NZ",29.4817593600601,1439.16408878005,42429.0893450535
"3368","CTY_3","NZ",27.3191142489668,2127.14558605443,58111.7332896065
"3369","CTY_3","NZ",26.0466399951838,638.832868436496,16639.449741256
"3370","CTY_3","NZ",28.3812814799603,734.995869619548,20860.1246622806
"3371","CTY_3","NZ",28.6706490709912,2995.19278792599,85874.1213225899
"3372","CTY_3","NZ",28.263470812235,1376.30587348704,38899.1808840087
"3373","CTY_3","NZ",26.0345710883848,860.924000569726,22413.7870945292
"3374","CTY_3","NZ",29.8038577020634,865.967531547123,25809.1730848375
"3375","CTY_3","NZ",25.0344858248718,1096.47170120254,27449.6052611281
"3376","CTY_3","NZ",29.51083276188,958.327006935771,28281.0280328746
"3377","CTY_3","NZ",25.448214301141,2873.89793055573,73135.5704163877
"3378","CTY_3","NZ",29.1854738851544,2863.97455741431,83586.4546531619
"3379","CTY_3","NZ",27.7710302080959,2080.11263154683,57766.8707269288
"3380","CTY_3","NZ",28.0170846509282,2086.75847118733,58464.8887332968
"3381","CTY_3","NZ",29.0568049647845,729.336446361481,21192.1868756346
"3382","CTY_3","NZ",26.3148731249385,2058.93383019256,54180.5825141609
"3383","CTY_3","NZ",25.1997347315773,2223.46966042498,56030.8456264199
"3384","CTY_3","NZ",25.6914368132129,724.611427360596,18616.3087001668
"3385","CTY_3","NZ",25.5269491649233,1156.72065765163,29527.5494258898
"3386","CTY_3","NZ",25.8770291029941,1421.46018279421,36783.1665189132
"3387","CTY_3","NZ",29.8058997758199,1508.27614446753,44955.5275962592
"3388","CTY_3","NZ",25.9701432078145,1624.36627250941,42185.0247190134
"3389","CTY_3","NZ",26.6609038389288,2545.43171791486,67863.5102598875
"3390","CTY_3","NZ",28.4615032421425,789.379450652488,22466.9257940264
"3391","CTY_3","NZ",28.4673320793081,891.82375193561,25387.8429025655
"3392","CTY_3","NZ",26.4305329415947,2346.42837313083,62017.352411127
"3393","CTY_3","NZ",26.4955962670501,968.756927785752,25667.7924395191
"3394","CTY_3","NZ",27.1497695695143,891.151052894751,24194.5457377225
"3395","CTY_3","NZ",26.9131458038464,1807.60953001098,48648.4588376079
"3396","CTY_3","NZ",29.5340825815219,1749.92175972866,51682.3337630286
"3397","CTY_3","NZ",27.6738064910751,745.494894688237,20630.6814556867
"3398","CTY_3","NZ",28.0370368564036,946.592207792238,26539.6406178554
"3399","CTY_3","NZ",27.5218652654439,1724.10835107562,47450.6777413298
"3400","CTY_3","NZ",27.5220535160042,2707.97551704938,74529.0471002622
"3401","CTY_3","NZ",27.1182585472707,649.905663905004,17624.3098251115
"3402","CTY_3","NZ",26.0876735090278,1542.98796534592,40252.9662683035
"3403","CTY_3","NZ",26.596251091687,1051.36408253472,27962.3431278745
"3404","CTY_3","NZ",26.2081006378867,940.005601919335,24635.7614152792
"3405","CTY_3","NZ",25.0057619251311,2937.83195224989,73462.7263740038
"3406","CTY_3","NZ",26.1190858052578,1647.0547935621,43019.5654790096
"3407","CTY_3","NZ",29.8458231100813,2287.49768048295,68272.2511364154
"3408","CTY_3","NZ",27.1620143263135,2589.41871175515,70333.8281455175
"3409","CTY_3","NZ",29.8165356426034,1598.81597381457,47671.1534692057
"3410","CTY_3","NZ",26.2791005789768,2143.49953276808,56329.2398126021
"3411","CTY_3","NZ",25.6771526951343,808.266781519721,20753.9895674866
"3412","CTY_3","NZ",27.8129601327237,1539.2830951615,42812.0193587023
"3413","CTY_3","NZ",27.1662467054557,2467.14805419509,67023.1526991489
"3414","CTY_3","NZ",29.3144706322346,1386.75928141163,40652.1142289199
"3415","CTY_3","NZ",29.5773847226519,858.595376319201,25395.0057664831
"3416","CTY_3","NZ",28.0915446567815,1790.46890863521,50297.0373035048
"3417","CTY_3","NZ",29.2046531557571,1260.22710621504,36804.4955344938
"3418","CTY_3","NZ",26.4412755914964,2520.10462181792,66634.7808248914
"3419","CTY_3","NZ",29.4956426729914,858.569189206129,25324.0500148639
"3420","CTY_3","NZ",25.7055162161123,1579.8190986958,40610.0654600488
"3421","CTY_3","NZ",25.7095843169373,1150.66597041797,29583.1437870913
"3422","CTY_3","NZ",27.8978378954343,740.316562631158,20653.2314555892
"3423","CTY_3","NZ",29.9751038406976,2483.59484369334,74446.013337929
"3424","CTY_3","NZ",27.6673992618453,2710.74017480848,74999.1307115506
"3425","CTY_3","NZ",25.6425528752152,1162.1251973947,29799.8568218136
"3426","CTY_3","NZ",25.8855970250443,1147.42455211466,29701.769572682
"3427","CTY_3","NZ",28.8727513665799,2830.82682725478,81733.7591451715
"3428","CTY_3","NZ",28.2525555114262,2349.26073560617,66372.6193435273
"3429","CTY_3","NZ",27.7808701968752,1981.76444813105,55055.1408943106
"3430","CTY_3","NZ",28.7275357637554,2216.93310597669,63687.0250877989
"3431","CTY_3","NZ",26.7160643800162,1742.83025073725,46561.5651821361
"3432","CTY_3","NZ",26.9562011468224,808.793726802212,21802.0063859686
"3433","CTY_3","NZ",26.760947809089,736.144382037171,19699.9213876508
"3434","CTY_3","NZ",28.1139605271164,2725.92614472629,76636.5800326695
"3435","CTY_3","NZ",25.8037296507973,2078.98704267702,53645.6195967485
"3436","CTY_3","NZ",26.2321776617318,1731.31949540671,45416.2805927287
"3437","CTY_3","NZ",29.7383446060121,1657.8106564427,49300.5445928122
"3438","CTY_3","NZ",29.9417081242427,1203.89892464353,36046.7902127662
"3439","CTY_3","NZ",27.6783148944378,2353.32533323142,65136.079622237
"3440","CTY_3","NZ",25.226538432762,1381.86863094355,34859.7621275258
"3441","CTY_3","NZ",28.0113322730176,915.971131483419,25657.571716474
"3442","CTY_3","NZ",28.6083965864964,1000.96436634678,28635.9855613998
"3443","CTY_3","NZ",27.9151143820491,2884.85699025115,80531.1128587145
"3444","CTY_3","NZ",27.6323672209401,2806.59007340645,77552.7275470123
"3445","CTY_3","NZ",26.7688337282743,2099.58035658225,56203.3174645012
"3446","CTY_3","NZ",25.4003089258913,1661.94936715492,42214.0273449244
"3447","CTY_3","NZ",25.641964081442,934.3932814669,23959.678961315
"3448","CTY_3","NZ",26.8293769482989,2138.70459394825,57380.1117320961
"3449","CTY_3","NZ",28.0007324775215,1809.98150565535,50680.807929117
"3450","CTY_3","NZ",26.1892168433405,2552.49657872584,66847.8863921358
"3451","CTY_3","NZ",25.0907302717678,1848.84969985206,46388.989132027
"3452","CTY_3","NZ",26.5493646485265,2093.78401319749,55588.6352616355
"3453","CTY_3","NZ",25.3900632995646,2068.64919965896,52523.1341239347
"3454","CTY_3","NZ",26.2545621173922,569.851981758834,14961.2142528063
"3455","CTY_3","NZ",25.7043746975251,696.936800340135,17914.324656437
"3456","CTY_3","NZ",26.8505737406667,2272.62880324589,61021.387266717
"3457","CTY_3","NZ",25.7018272706773,2506.75231101331,64428.1149080352
"3458","CTY_3","NZ",27.8399833303411,1199.44443808693,33392.5131620104
"3459","CTY_3","NZ",27.7134020347148,933.94814595283,25882.8804483673
"3460","CTY_3","NZ",25.8184654137585,742.359688376822,19166.5879389255
"3461","CTY_3","NZ",29.7251637128647,1255.45390218094,37318.5727762835
"3462","CTY_3","NZ",28.1294628197793,1014.00861370667,28523.5175981978
"3463","CTY_3","NZ",25.3242258576211,2250.9067475152,57002.4708585181
"3464","CTY_3","NZ",25.9045913803857,1289.49252278236,33403.7768907396
"3465","CTY_3","NZ",28.3386906771921,1341.11092328031,38005.3276186441
"3466","CTY_3","NZ",29.5336343848612,1073.97172177528,31718.288170591
"3467","CTY_3","NZ",29.0790935815312,1578.01460849755,45887.2344735234
"3468","CTY_3","NZ",27.2123721987009,1562.59654297027,42521.9587237104
"3469","CTY_3","NZ",25.8060070720967,995.653316163374,25693.8365182686
"3470","CTY_3","NZ",25.8288650831673,2823.05579635686,72916.3272863549
"3471","CTY_3","NZ",27.3947293497622,1006.62136201528,27576.1197700977
"3472","CTY_3","NZ",26.9793134066276,2920.1873097216,78784.6486350357
"3473","CTY_3","NZ",28.9745982980821,2318.83763068196,67187.3888674864
"3474","CTY_3","NZ",28.8491854688618,653.472975337855,18852.1630644107
"3475","CTY_3","NZ",26.9958247663453,2589.04761655857,69893.4757683391
"3476","CTY_3","NZ",28.1509839743376,1363.54037744662,38385.0033138621
"3477","CTY_3","NZ",27.0633455726784,810.205139019801,21926.8616620528
"3478","CTY_3","NZ",26.8269537528977,1418.50168870294,38054.079201241
"3479","CTY_3","NZ",28.1042744137812,1094.71014790322,30766.0344002231
"3480","CTY_3","NZ",29.7797901614103,1491.08937851453,44404.3288040704
"3481","CTY_3","NZ",27.3803626990411,1144.97609051641,31349.8606400694
"3482","CTY_3","NZ",28.1023188540712,2103.97266075226,59126.5105727087
"3483","CTY_3","NZ",26.4461204351392,611.794191873814,16179.5828798135
"3484","CTY_3","NZ",27.0378386112861,2336.13522279351,63164.0471280319
"3485","CTY_3","NZ",27.2243859304581,1536.2230713572,41822.7297699021
"3486","CTY_3","NZ",26.4176684489939,1267.81535417243,33492.7256810711
"3487","CTY_3","NZ",29.8506947758142,1987.44274487923,59326.5467617962
"3488","CTY_3","NZ",29.4129941961728,629.853303114441,18525.8715489453
"3489","CTY_3","NZ",29.0442532044835,1704.834703967,49515.6508138084
"3490","CTY_3","NZ",28.5411322698928,1954.30887468431,55778.1880885902
"3491","CTY_3","NZ",25.9010080143344,1434.39002257325,37152.1474703511
"3492","CTY_3","NZ",25.3198785486165,2516.37005877837,63714.1842716434
"3493","CTY_3","NZ",25.5329050542787,2348.76107480038,59970.6935180637
"3494","CTY_3","NZ",29.2409215914086,949.557171380599,27765.9267948998
"3495","CTY_3","NZ",26.797151042847,2993.08206865585,80206.0722774076
"3496","CTY_3","NZ",28.9250029751565,2431.98353850994,70345.1310869317
"3497","CTY_3","NZ",29.5401942217723,525.7086750188,15529.5363641259
"3498","CTY_3","NZ",28.1671235896647,1223.32914487552,34457.6632145477
"3499","CTY_3","NZ",28.0755814420991,599.348040292659,16827.044717399
"3500","CTY_3","NZ",25.3376995201688,922.976218868392,23386.0940979489
"3501","CTY_3","NZ",26.2074694118928,2013.075120552,52757.6046457089
"3502","CTY_3","NZ",27.0538910140749,835.402991878213,22600.9014951053
"3503","CTY_3","NZ",29.0558750601485,2827.92878363667,82167.9454163449
"3504","CTY_3","NZ",26.895706129726,2703.04775589733,72700.3780972301
"3505","CTY_3","NZ",27.2347511525732,649.176226798338,17680.1529910191
"3506","CTY_3","NZ",27.8525389125571,2372.52759290639,66080.9171025407
"3507","CTY_3","NZ",25.6560618465301,1647.02737926466,42256.2363053424
"3508","CTY_3","NZ",25.0650918425526,1840.53991114889,46133.3019128307
"3509","CTY_3","NZ",28.3883486373816,2729.72593191633,77492.4114397419
"3510","CTY_3","NZ",29.1757780546322,2635.0553627339,76879.7904247928
"3511","CTY_3","NZ",29.6813174057752,2530.7586417857,75116.2505242497
"3512","CTY_3","NZ",25.2922530693468,959.283561055749,24262.4425914862
"3513","CTY_3","NZ",28.3401289710309,1859.40943212461,52695.9031163628
"3514","CTY_3","NZ",26.9292827032041,2857.34745562163,76946.3174137157
"3515","CTY_3","NZ",27.8806452197023,1788.84211275388,49874.0722997537
"3516","CTY_3","NZ",25.6940708891489,582.820377132469,14975.0280856821
"3517","CTY_3","NZ",26.279169266345,2326.26213452118,61132.2363909709
"3518","CTY_3","NZ",26.5653044206556,824.425981409578,21901.1271684432
"3519","CTY_3","NZ",28.5755890340079,1537.31858780632,43929.7841794947
"3520","CTY_3","NZ",25.9433976444416,2036.50430791402,52833.8410648318
"3521","CTY_3","NZ",25.7109064492397,2877.98264864875,73995.5426419431
"3522","CTY_3","NZ",27.8705580823589,689.767383188279,19224.2019164657
"3523","CTY_3","NZ",25.2457513636909,1222.01433209373,30850.6699909052
"3524","CTY_3","NZ",27.1750382578466,1402.88942416046,38123.5737730889
"3525","CTY_3","NZ",27.4135508073959,1124.64884159207,30830.6181594633
"3526","CTY_3","NZ",27.3240845033433,2491.02397450663,68064.9495792732
"3527","CTY_3","NZ",27.4310096853878,2571.90268955871,70549.88758716
"3528","CTY_3","NZ",28.6879244248848,1494.54441829606,42875.3773217107
"3529","CTY_3","NZ",29.9549315590411,2148.8211298676,64367.7898778055
"3530","CTY_3","NZ",29.2020417936146,1254.24362885752,36626.4748692721
"3531","CTY_3","NZ",25.559631610522,2760.36873951794,70554.0080912797
"3532","CTY_3","NZ",29.3071093806066,2968.47109052368,86997.3069431458
"3533","CTY_3","NZ",27.8392564388923,543.054250737662,15118.2265465163
"3534","CTY_3","NZ",28.4163945994806,2635.60134509228,74894.2878290639
"3535","CTY_3","NZ",28.9480273937806,1610.0140835523,46606.7317950448
"3536","CTY_3","NZ",27.0126276661176,814.715374559551,22007.6030668387
"3537","CTY_3","NZ",29.2663859471213,1357.3201664446,39723.8558449785
"3538","CTY_3","NZ",25.9480276622344,796.072553773615,20656.5126464633
"3539","CTY_3","NZ",27.478608165402,1387.12088164757,38116.1511848405
"3540","CTY_3","NZ",25.6002217461355,2790.86821571135,71446.8451864522
"3541","CTY_3","NZ",26.1433165310882,2622.55402686069,68562.2600440991
"3542","CTY_3","NZ",29.5274894824252,1575.26846096335,46513.7229130914
"3543","CTY_3","NZ",27.3688743659295,700.929752054578,19183.6583233239
"3544","CTY_3","NZ",27.7023838961031,2569.22139592393,71173.5574239668
"3545","CTY_3","NZ",29.8689765948802,1877.50606854411,56079.1848180897
"3546","CTY_3","NZ",29.8621451074723,2480.76043668693,74080.8281372216
"3547","CTY_3","NZ",28.4267973480746,2682.95665089371,76267.8650086244
"3548","CTY_3","NZ",28.8997957657557,2801.0804481429,80950.6528747813
"3549","CTY_3","NZ",25.1022660871968,2397.46333071082,60181.7624618
"3550","CTY_3","NZ",28.6423287028447,1769.69655912615,50688.2305507845
"3551","CTY_3","NZ",29.6134922292549,586.049776829877,17354.9805121081
"3552","CTY_3","NZ",27.2022889892105,1582.57665706527,43049.7075730683
"3553","CTY_3","NZ",28.5278739058413,1259.99501409851,35944.9788841909
"3554","CTY_3","NZ",29.0836239547934,1752.56284735723,50970.8788096799
"3555","CTY_3","NZ",27.4330465670209,910.459953028266,24976.6902888321
"3556","CTY_3","NZ",29.2149970878381,2432.34419390706,71060.9285416148
"3557","CTY_3","NZ",27.464369131485,943.864965184569,25922.6558141052
"3558","CTY_3","NZ",25.0883460917976,2641.78127207922,66277.9228527528
"3559","CTY_3","NZ",27.2023262898438,982.744100999008,26732.9256947942
"3560","CTY_3","NZ",27.3896233143751,1608.01695800924,44042.9787630004
"3561","CTY_3","NZ",28.0062028695829,2407.96431531583,67437.9371174516
"3562","CTY_3","NZ",27.2162336169276,1966.35888498113,53516.8827883677
"3563","CTY_3","NZ",26.5358872141223,871.064975970522,23114.481958526
"3564","CTY_3","NZ",28.3649460820016,2383.3305457852,67603.0424267846
"3565","CTY_3","NZ",28.0455713206902,2470.78395754957,69294.5476994737
"3566","CTY_3","NZ",29.8683927056845,623.541134786741,18624.1714819585
"3567","CTY_3","NZ",25.8791735616978,1778.60529413764,46028.8351047426
"3568","CTY_3","NZ",29.8661323741544,2207.78675360824,65938.0514371684
"3569","CTY_3","NZ",27.8965856938157,789.436497843009,22022.5829119033
"3570","CTY_3","NZ",28.6906263022684,1916.73571685567,54992.3481725165
"3571","CTY_3","NZ",29.3290894455276,1994.96860727767,58510.6127238665
"3572","CTY_3","NZ",28.2374305196572,754.813414968876,21313.9913604888
"3573","CTY_3","NZ",28.473480589455,2682.1528358192,76370.2267086497
"3574","CTY_3","NZ",29.9795271910261,2672.2133107659,80111.6916103284
"3575","CTY_3","NZ",29.2468669998925,2101.20196196272,61453.5743214368
"3576","CTY_3","NZ",28.8291111914441,2880.1848443839,83033.1691306556
"3577","CTY_3","NZ",25.688326616073,2583.19753495669,66358.0219918023
"3578","CTY_3","NZ",25.4759446706157,1170.99987163631,29832.3279391047
"3579","CTY_3","NZ",27.6092411344871,2119.04403272428,58505.1976740806
"3580","CTY_3","NZ",25.9623048605863,1281.2277417062,33263.6252260169
"3581","CTY_3","NZ",28.6573258903809,1878.08934030828,53821.0182764649
"3582","CTY_3","NZ",27.4729348940309,2162.95872572851,59422.8242504155
"3583","CTY_3","NZ",25.7137957669329,540.415226851301,13896.1267725951
"3584","CTY_3","NZ",29.2060848453548,1227.30199533333,35844.6862065785
"3585","CTY_3","NZ",29.7065197967459,2608.75383975264,77496.9975854485
"3586","CTY_3","NZ",26.3898373849224,1300.50342985295,34320.0740323532
"3587","CTY_3","NZ",25.7518964388873,649.741759693991,16732.0825076601
"3588","CTY_3","NZ",28.5333672130946,1692.54178684588,48293.9163275808
"3589","CTY_3","NZ",27.8266929718666,711.939606005377,19810.9248308233
"3590","CTY_3","NZ",25.4525122046471,2353.90751170705,59912.8596703341
"3591","CTY_3","NZ",27.8017020353582,2215.27476773135,61588.4090189144
"3592","CTY_3","NZ",28.0763003160246,1133.84287542899,31834.1130817292
"3593","CTY_3","NZ",27.7420996781439,2156.84397049804,59835.3804197601
"3594","CTY_3","NZ",26.9674547435716,1012.99724671002,27317.9574060152
"3595","CTY_3","NZ",27.0833407528698,2073.03789970259,56144.7918312589
"3596","CTY_3","NZ",29.5245546079241,1785.8639132719,52726.8366297173
"3597","CTY_3","NZ",28.3681099209934,2885.23551084459,81848.678119593
"3598","CTY_3","NZ",29.773951160023,1778.87044862691,52964.0018574258
"3599","CTY_3","NZ",25.7561592338607,2576.70824340688,66366.1078163889
"3600","CTY_3","NZ",27.7987081906758,1450.57601268956,40324.1392851511
"3601","CTY_3","NZ",25.4931787541136,1185.68093785344,30226.7760940429
"3602","CTY_3","NZ",28.1172498338856,2890.97270196355,81286.2017240525
"3603","CTY_3","NZ",26.2818637990858,844.327186036212,22190.4921052691
"3604","CTY_3","NZ",27.3963328229729,2387.34880613966,65404.6024575291
"3605","CTY_3","NZ",27.3857175314333,2843.30205344163,77865.8668920969
"3606","CTY_3","NZ",29.1524570819456,904.850029893299,26378.6016620616
"3607","CTY_3","NZ",29.4778875634074,1485.96034806543,43802.9720639545
"3608","CTY_3","NZ",27.8843786055222,1178.9133537229,32873.2662983153
"3609","CTY_3","NZ",29.7189754573628,1729.58324201506,51401.4419209116
"3610","CTY_3","NZ",26.4591765240766,1621.51167517654,42903.8636493472
"3611","CTY_3","NZ",28.1265963823535,2722.25256425027,76567.6991254941
"3612","CTY_3","NZ",28.1009193172213,1440.6745082297,40484.2781181403
"3613","CTY_3","NZ",28.2430892623961,1366.36222327795,38590.2902368051
"3614","CTY_3","NZ",26.1745530413464,2580.72596061,67549.3485411659
"3615","CTY_3","NZ",27.0187646651175,1340.46541557122,36217.7196050478
"3616","CTY_3","NZ",25.8547491056379,745.268143268749,19268.7208606381
"3617","CTY_3","NZ",27.5958151440136,1052.63929824524,29048.4394876999
"3618","CTY_3","NZ",27.9218069009949,754.414490397796,21064.6157241997
"3619","CTY_3","NZ",25.4003909020685,2436.85624984791,61897.1013182855
"3620","CTY_3","NZ",28.6445126263425,2831.18816377416,81098.0051047802
"3621","CTY_3","NZ",28.0703326466028,990.00658622975,27789.8141977967
"3622","CTY_3","NZ",28.3544788009021,2927.29385812521,83001.8916442224
"3623","CTY_3","NZ",26.4806677971501,539.585873767408,14288.5942712697
"3624","CTY_3","NZ",26.8028425087687,2138.28593720729,57312.1412136819
"3625","CTY_3","NZ",28.1553314428311,856.574323009616,24117.1339697544
"3626","CTY_3","NZ",29.8005296837073,1238.54850491976,36909.4014855726
"3627","CTY_3","NZ",26.8233918503392,1633.24487280954,43809.1672109278
"3628","CTY_3","NZ",25.9899495949503,1010.09812901452,26252.3994590409
"3629","CTY_3","NZ",26.2705438176636,933.217851912868,24516.1404701029
"3630","CTY_3","NZ",27.4265133973677,1172.47964989909,32157.0288260982
"3631","CTY_3","NZ",27.0664082444273,2027.13739011331,54867.3281683498
"3632","CTY_3","NZ",26.6412266506813,2188.54859937271,58305.6192719196
"3633","CTY_3","NZ",26.7842248524539,2057.82285401478,55117.1900284503
"3634","CTY_3","NZ",28.4192962711677,2835.99850294277,80597.0816797185
"3635","CTY_3","NZ",29.315746325301,634.556353885131,18602.4930996044
"3636","CTY_3","NZ",27.3448436812032,2003.90372733519,54796.4341761612
"3637","CTY_3","NZ",27.9142854886595,1495.85298629289,41755.6673084435
"3638","CTY_3","NZ",27.4927998404019,1752.73963583978,48187.719980482
"3639","CTY_3","NZ",28.3365392871201,2542.97171391413,72059.0178773628
"3640","CTY_3","NZ",28.4393663122319,574.795686410991,16346.8250805329
"3641","CTY_3","NZ",25.5366496252827,2126.55245664659,54305.0249951681
"3642","CTY_3","NZ",25.5610463430639,1093.30730792936,27946.0787651929
"3643","CTY_3","NZ",29.6639008796774,1856.17660702264,55061.4388858955
"3644","CTY_3","NZ",27.1093793760519,848.675240546032,23007.0590630245
"3645","CTY_3","NZ",27.8165574267041,592.871043872736,16491.6314385159
"3646","CTY_3","NZ",29.7812109393999,2705.79005538188,80581.7043970583
"3647","CTY_3","NZ",25.9796053636819,1886.7091269598,49015.9585544725
"3648","CTY_3","NZ",26.118732226314,1243.695953031,32483.7615681671
